annotation_id,annotator,created_at,duygu_label,hizmet_label,id,kullanım_label,lead_time,text,updated_at
3484.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":18,""end"":23,""text"":""kablo"",""labels"":[""positive""]},{""start"":31,""end"":42,""text"":"" kullanışlı"",""labels"":[""positive""]}]",,35133.0,"[{""start"":18,""end"":23,""text"":""kablo"",""labels"":[""Tasarım""]},{""start"":31,""end"":42,""text"":"" kullanışlı"",""labels"":[""Performans""]}]",8.679,ürün güzel sadece kablo uzun ol kullanışlı ol,2024-08-06T13:13:03.520607Z
3488.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":4,""end"":10,""text"":""fiyat "",""labels"":[""positive""]}]","[{""start"":4,""end"":10,""text"":""fiyat "",""labels"":[""Fiyat""]}]",35137.0,,5.324,ben fiyat göre harika bir kulaklık pişman olmazsınız,2024-08-06T13:13:03.520607Z
3489.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""positive""]}]",,35138.0,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""Performans""]}]",3.399,kaliteli şık,2024-08-06T13:13:03.520607Z
3490.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":24,""end"":30,""text"":""kablo "",""labels"":[""positive""]},{""start"":30,""end"":39,""text"":""kalitesi "",""labels"":[""positive""]},{""start"":51,""end"":59,""text"":""ambalaj "",""labels"":[""positive""]}]",,35139.0,"[{""start"":24,""end"":30,""text"":""kablo "",""labels"":[""Tasarım""]},{""start"":30,""end"":39,""text"":""kalitesi "",""labels"":[""Performans""]},{""start"":51,""end"":59,""text"":""ambalaj "",""labels"":[""Tasarım""]}]",15.483,harika kulaklık malzeme kablo kalitesi oldukça iyi ambalaj şık hafif,2024-08-06T13:13:03.520607Z
3491.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":6,""end"":11,""text"":""kargo"",""labels"":[""positive""]},{""start"":31,""end"":36,""text"":""fiyat"",""labels"":[""positive""]},{""start"":21,""end"":26,""text"":""ulaş "",""labels"":[""positive""]},{""start"":37,""end"":47,""text"":""performans"",""labels"":[""positive""]}]","[{""start"":6,""end"":11,""text"":""kargo"",""labels"":[""Paketleme ve Teslimat""]},{""start"":31,""end"":36,""text"":""fiyat"",""labels"":[""Fiyat""]},{""start"":21,""end"":26,""text"":""ulaş "",""labels"":[""Paketleme ve Teslimat""]}]",35140.0,"[{""start"":37,""end"":47,""text"":""performans"",""labels"":[""Performans""]}]",24.863,hızlı kargo el çabuk ulaş ürün fiyat performans iyi tavsiye et,2024-08-06T13:13:03.520607Z
3492.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":12,""end"":20,""text"":""mikrofon"",""labels"":[""positive""]}]",,35141.0,"[{""start"":12,""end"":20,""text"":""mikrofon"",""labels"":[""Mikrofon kalitesi""]}]",4.27,harika ürün mikrofon üst düzey,2024-08-06T13:13:03.520607Z
3493.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":31,""end"":39,""text"":""indirim "",""labels"":[""positive""]}]","[{""start"":31,""end"":39,""text"":""indirim "",""labels"":[""Fiyat""]}]",35142.0,,5.318,güzel bir kulaklık iş gör alın indirim alın iyi ol,2024-08-06T13:13:03.520607Z
3496.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":31,""end"":45,""text"":"" ses kalitesi "",""labels"":[""positive""]},{""start"":59,""end"":69,""text"":"" fiyatina "",""labels"":[""positive""]},{""start"":0,""end"":8,""text"":""orjinal "",""labels"":[""positive""]}]","[{""start"":59,""end"":69,""text"":"" fiyatina "",""labels"":[""Fiyat""]},{""start"":0,""end"":8,""text"":""orjinal "",""labels"":[""Orjinallik""]}]",35145.0,"[{""start"":31,""end"":45,""text"":"" ses kalitesi "",""labels"":[""Ses kalitesi""]}]",21.089,orjinal dedikleri ol gerek iste ses kalitesi muazzam derece fiyatina göre çok iyi pub 5 yıldız al ben,2024-08-06T13:13:03.520607Z
3497.0,1.0,2024-08-06T13:13:03.520607Z,"[{""start"":4,""end"":18,""text"":""ses kaliteside"",""labels"":[""positive""]}]",,35146.0,"[{""start"":4,""end"":18,""text"":""ses kaliteside"",""labels"":[""Ses kalitesi""]}]",5.243,iyi ses kaliteside başarılı,2024-08-06T13:13:03.520607Z
3498.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":0,""end"":4,""text"":""ses "",""labels"":[""positive""]}]",,35147.0,"[{""start"":0,""end"":4,""text"":""ses "",""labels"":[""Ses kalitesi""]}]",2.845,ses gayet güzel xiaomi telefon gayet güzel,2024-08-06T13:13:03.521606Z
3499.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":33,""end"":41,""text"":""teslimat"",""labels"":[""positive""]}]","[{""start"":33,""end"":41,""text"":""teslimat"",""labels"":[""Paketleme ve Teslimat""]}]",35148.0,,5.646,mükemmel herkes tavsiye et hızlı teslimat,2024-08-06T13:13:03.521606Z
3501.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":10,""end"":18,""text"":""kaliteli"",""labels"":[""positive""]}]",,35150.0,"[{""start"":10,""end"":18,""text"":""kaliteli"",""labels"":[""Performans""]}]",2.773,gayet iyi kaliteli,2024-08-06T13:13:03.521606Z
3502.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":0,""end"":13,""text"":""ses kalitesi "",""labels"":[""positive""]},{""start"":29,""end"":37,""text"":"" estetik"",""labels"":[""positive""]},{""start"":44,""end"":49,""text"":""fiyat"",""labels"":[""positive""]}]","[{""start"":44,""end"":49,""text"":""fiyat"",""labels"":[""Fiyat""]}]",35151.0,"[{""start"":0,""end"":13,""text"":""ses kalitesi "",""labels"":[""Ses kalitesi""]},{""start"":29,""end"":37,""text"":"" estetik"",""labels"":[""Tasarım""]}]",12.005,ses kalitesi gayet iyi sağlam estetik uygun fiyat,2024-08-06T13:13:03.521606Z
3504.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":11,""end"":19,""text"":""mikrofon"",""labels"":[""positive""]}]",,35153.0,"[{""start"":11,""end"":19,""text"":""mikrofon"",""labels"":[""Mikrofon kalitesi""]}]",5.684,güzel ürün mikrofon iyi,2024-08-06T13:13:03.521606Z
3506.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":16,""end"":19,""text"":""ara"",""labels"":[""negative""]},{""start"":12,""end"":15,""text"":""gel"",""labels"":[""positive""]},{""start"":78,""end"":81,""text"":""bas"",""labels"":[""positive""]},{""start"":199,""end"":205,""text"":""basılı"",""labels"":[""positive""]}]","[{""start"":12,""end"":15,""text"":""gel"",""labels"":[""Paketleme ve Teslimat""]}]",35155.0,"[{""start"":16,""end"":19,""text"":""ara"",""labels"":[""Performans""]},{""start"":78,""end"":81,""text"":""bas"",""labels"":[""Ses kalitesi""]},{""start"":199,""end"":205,""text"":""basılı"",""labels"":[""Ses kalitesi""]}]",29.655,ürün sağlam gel ara cızırtı yap konuşma yap jbl ye göre iyi bir müzik deneyim bas olarak rahatsız etmez yön rahatsız etmez empedans değer 32 ohm yüksek frekans 40 000 kez gerçek iyi değer rock müzik basılı müzik dinlemek isteyen kulaklık tercih et al,2024-08-06T13:13:03.521606Z
3507.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":6,""end"":14,""text"":""teslimat"",""labels"":[""positive""]}]","[{""start"":6,""end"":14,""text"":""teslimat"",""labels"":[""Paketleme ve Teslimat""]}]",35156.0,,6.172,hızlı teslimat teşekkür,2024-08-06T13:13:03.521606Z
3508.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":9,""end"":17,""text"":""kaliteli"",""labels"":[""positive""]}]",,35157.0,"[{""start"":9,""end"":17,""text"":""kaliteli"",""labels"":[""Performans""]}]",3.309,mükemmel kaliteli,2024-08-06T13:13:03.521606Z
3509.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":12,""end"":15,""text"":""gel"",""labels"":[""positive""]}]","[{""start"":12,""end"":15,""text"":""gel"",""labels"":[""Paketleme ve Teslimat""]}]",35158.0,,4.863,gayet güzel gel,2024-08-06T13:13:03.521606Z
3511.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":30,""end"":43,""text"":""ses kalitesi "",""labels"":[""positive""]},{""start"":52,""end"":55,""text"":""bas"",""labels"":[""positive""]},{""start"":72,""end"":81,""text"":""kulaklık "",""labels"":[""positive""]}]",,35160.0,"[{""start"":30,""end"":43,""text"":""ses kalitesi "",""labels"":[""Ses kalitesi""]},{""start"":52,""end"":55,""text"":""bas"",""labels"":[""Ses kalitesi""]},{""start"":72,""end"":81,""text"":""kulaklık "",""labels"":[""Konfor""]}]",21.092,6 ay al xiaomi telefon kullan ses kalitesi mükemmel bass harika telefon kulaklık gir olmadığı şarj giriş dönüştürücü tak tavsiye et memnun kal,2024-08-06T13:13:03.521606Z
3514.0,1.0,2024-08-06T13:13:03.521606Z,"[{""start"":0,""end"":13,""text"":""ses kalitesi "",""labels"":[""positive""]}]",,35163.0,"[{""start"":0,""end"":13,""text"":""ses kalitesi "",""labels"":[""Ses kalitesi""]}]",3.031,ses kalitesi müthiş,2024-08-06T13:13:03.521606Z
3518.0,1.0,2024-08-06T13:13:03.526646Z,"[{""start"":0,""end"":5,""text"":""fiyat"",""labels"":[""positive""]}]","[{""start"":0,""end"":5,""text"":""fiyat"",""labels"":[""Fiyat""]}]",35167.0,,3.583,fiyat göre iyi kesinlikle tavsiye et,2024-08-06T13:13:03.526646Z
3519.0,1.0,2024-08-06T13:13:03.526646Z,"[{""start"":0,""end"":11,""text"":""kullanışlı "",""labels"":[""positive""]}]",,35168.0,"[{""start"":0,""end"":11,""text"":""kullanışlı "",""labels"":[""Performans""]}]",4.69,kullanışlı güzel,2024-08-06T13:13:03.526646Z
3521.0,1.0,2024-08-06T13:13:03.526646Z,"[{""start"":10,""end"":16,""text"":""fiyat "",""labels"":[""positive""]},{""start"":16,""end"":23,""text"":""kalite "",""labels"":[""positive""]}]","[{""start"":10,""end"":16,""text"":""fiyat "",""labels"":[""Fiyat""]}]",35170.0,"[{""start"":16,""end"":23,""text"":""kalite "",""labels"":[""Performans""]}]",10.03,bekle iyi fiyat kalite şaşır,2024-08-06T13:13:03.526646Z
3523.0,1.0,2024-08-06T13:13:03.526646Z,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":25,""end"":31,""text"":""kargo "",""labels"":[""positive""]}]","[{""start"":25,""end"":31,""text"":""kargo "",""labels"":[""Paketleme ve Teslimat""]}]",35172.0,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",10.647,ses kalitesi güzel hızlı kargo teşekkür,2024-08-06T13:13:03.527609Z
3524.0,1.0,2024-08-06T13:13:03.527609Z,"[{""start"":11,""end"":21,""text"":""kullanışlı"",""labels"":[""positive""]}]",,35173.0,"[{""start"":11,""end"":21,""text"":""kullanışlı"",""labels"":[""Performans""]}]",3.908,ürün güzel kullanışlı kablo uzun,2024-08-06T13:13:03.527609Z
3526.0,1.0,2024-08-06T13:13:03.527609Z,"[{""start"":13,""end"":19,""text"":""fiyat "",""labels"":[""positive""]}]","[{""start"":13,""end"":19,""text"":""fiyat "",""labels"":[""Fiyat""]}]",35175.0,,7.682,mükemmel bir fiyat performans ürün,2024-08-06T13:13:03.527609Z
3527.0,1.0,2024-08-06T13:13:03.527609Z,"[{""start"":0,""end"":6,""text"":""fiyat "",""labels"":[""positive""]}]","[{""start"":0,""end"":6,""text"":""fiyat "",""labels"":[""Fiyat""]}]",35176.0,,4.922,fiyat performans,2024-08-06T13:13:03.527609Z
3528.0,1.0,2024-08-06T13:13:03.527609Z,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,35177.0,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",4.099,ses kalitesi aşırı iyi,2024-08-06T13:13:03.527609Z
3529.0,1.0,2024-08-06T13:13:03.527609Z,"[{""start"":4,""end"":9,""text"":"" süre"",""labels"":[""positive""]}]",,35178.0,"[{""start"":4,""end"":9,""text"":"" süre"",""labels"":[""Pil Ömrü""]}]",6.153,uzun süre kullan memnunum,2024-08-06T13:13:03.527609Z
3530.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":16,""end"":20,""text"":""ses "",""labels"":[""positive""]}]",,35179.0,"[{""start"":16,""end"":20,""text"":""ses "",""labels"":[""Ses kalitesi""]}]",3.212,gayet iyi güzel ses çık,2024-08-06T13:13:03.528606Z
3531.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":6,""end"":10,""text"":""gel "",""labels"":[""positive""]}]","[{""start"":6,""end"":10,""text"":""gel "",""labels"":[""Paketleme ve Teslimat""]}]",35180.0,,3.15,hızlı gel teşekkür,2024-08-06T13:13:03.528606Z
3532.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":11,""end"":23,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":31,""end"":38,""text"":"" fiyat "",""labels"":[""positive""]}]","[{""start"":31,""end"":38,""text"":"" fiyat "",""labels"":[""Fiyat""]}]",35181.0,"[{""start"":11,""end"":23,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",10.968,kullanışlı ses kalitesi yeterli fiyat göre oldukça iyi bir ürün,2024-08-06T13:13:03.528606Z
3533.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":13,""end"":19,""text"":""fiyat "",""labels"":[""positive""]}]","[{""start"":13,""end"":19,""text"":""fiyat "",""labels"":[""Fiyat""]}]",35182.0,,3.582,ürün beğendi fiyat ürün,2024-08-06T13:13:03.528606Z
3534.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":22,""end"":34,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,35183.0,"[{""start"":22,""end"":34,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",7.938,güzel ürün memnun kal ses kalitesi iyi,2024-08-06T13:13:03.528606Z
3535.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":22,""end"":27,""text"":""fiyat"",""labels"":[""positive""]}]","[{""start"":22,""end"":27,""text"":""fiyat"",""labels"":[""Fiyat""]}]",35184.0,,7.105,ses kalitesi mükemmel fiyat iyi,2024-08-06T13:13:03.528606Z
3537.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":15,""end"":23,""text"":""teslimat"",""labels"":[""positive""]}]","[{""start"":15,""end"":23,""text"":""teslimat"",""labels"":[""Paketleme ve Teslimat""]}]",35186.0,,4.759,başarılı hızlı teslimat,2024-08-06T13:13:03.528606Z
3539.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":4,""end"":8,""text"":"" yıl"",""labels"":[""positive""]}]",,35188.0,"[{""start"":4,""end"":8,""text"":"" yıl"",""labels"":[""Pil Ömrü""]}]",4.283,uzun yıl kullan güzel ürün,2024-08-06T13:13:03.528606Z
3542.0,1.0,2024-08-06T13:13:03.528606Z,"[{""start"":6,""end"":20,""text"":""aliteli güzel "",""labels"":[""positive""]},{""start"":20,""end"":26,""text"":""kablo "",""labels"":[""positive""]}]",,35191.0,"[{""start"":6,""end"":20,""text"":""aliteli güzel "",""labels"":[""Ses kalitesi""]},{""start"":20,""end"":26,""text"":""kablo "",""labels"":[""Tasarım""]}]",14.725,ürün kaliteli güzel kablo kesintisiz müzik ak sağla tek yol üzeri rahatlıkla sat al,2024-08-06T13:13:03.528606Z
3544.0,1.0,2024-08-06T13:13:03.529605Z,"[{""start"":12,""end"":19,""text"":""bayadir"",""labels"":[""positive""]}]",,35193.0,"[{""start"":12,""end"":19,""text"":""bayadir"",""labels"":[""Pil Ömrü""]}]",11.895,gayet güzel bayadir kullan,2024-08-06T13:13:03.529605Z
3546.0,1.0,2024-08-06T13:13:03.529605Z,"[{""start"":0,""end"":5,""text"":""fiyat"",""labels"":[""positive""]}]","[{""start"":0,""end"":5,""text"":""fiyat"",""labels"":[""Fiyat""]}]",35195.0,,3.948,fiyat başarılı,2024-08-06T13:13:03.529605Z
3549.0,1.0,2024-08-06T13:13:03.529605Z,"[{""start"":0,""end"":19,""text"":""kaliteli kullanışlı"",""labels"":[""positive""]}]",,35198.0,"[{""start"":0,""end"":19,""text"":""kaliteli kullanışlı"",""labels"":[""Performans""]}]",5.149,kaliteli kullanışlı,2024-08-06T13:13:03.529605Z
3550.0,1.0,2024-08-06T13:13:03.529605Z,"[{""start"":5,""end"":18,""text"":""ses kalitesi "",""labels"":[""positive""]}]",,35199.0,"[{""start"":5,""end"":18,""text"":""ses kalitesi "",""labels"":[""Ses kalitesi""]}]",3.454,anla ses kalitesi mükemmel teşekkür,2024-08-06T13:13:03.529605Z
3551.0,1.0,2024-08-06T13:13:03.529605Z,"[{""start"":17,""end"":22,""text"":""fiyat"",""labels"":[""positive""]},{""start"":0,""end"":12,""text"":""kaliteli ses"",""labels"":[""positive""]}]","[{""start"":17,""end"":22,""text"":""fiyat"",""labels"":[""Fiyat""]}]",35200.0,"[{""start"":0,""end"":12,""text"":""kaliteli ses"",""labels"":[""Ses kalitesi""]}]",11.58,kaliteli ses ver fiyat göre uygun,2024-08-06T13:13:03.529605Z
3552.0,1.0,2024-08-06T13:13:03.529605Z,"[{""start"":23,""end"":26,""text"":""gel"",""labels"":[""positive""]}]","[{""start"":23,""end"":26,""text"":""gel"",""labels"":[""Paketleme ve Teslimat""]}]",35201.0,,9.315,iyi sorunsuz bir şekil gel,2024-08-06T13:13:03.529605Z
3555.0,1.0,2024-08-06T13:13:03.529605Z,"[{""start"":20,""end"":28,""text"":""kaliteli"",""labels"":[""positive""]}]",,35204.0,"[{""start"":20,""end"":28,""text"":""kaliteli"",""labels"":[""Performans""]}]",3.93,teşekkür ürün gayet kaliteli,2024-08-06T13:13:03.529605Z
3557.0,1.0,2024-08-06T13:13:03.530606Z,"[{""start"":9,""end"":15,""text"":""sağlam"",""labels"":[""positive""]}]",,35206.0,"[{""start"":9,""end"":15,""text"":""sağlam"",""labels"":[""Performans""]}]",6.158,memnunum sağlam gel,2024-08-06T13:13:03.530606Z
3559.0,1.0,2024-08-06T13:13:03.530606Z,"[{""start"":33,""end"":37,""text"":""ulaş"",""labels"":[""positive""]}]","[{""start"":33,""end"":37,""text"":""ulaş"",""labels"":[""Paketleme ve Teslimat""]}]",35208.0,,8.508,ürün hızlı sorunsuz bir şekil el ulaş,2024-08-06T13:13:03.530606Z
3560.0,1.0,2024-08-06T13:13:03.530606Z,"[{""start"":46,""end"":52,""text"":""sağlam"",""labels"":[""positive""]},{""start"":53,""end"":65,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,35209.0,"[{""start"":46,""end"":52,""text"":""sağlam"",""labels"":[""Performans""]},{""start"":53,""end"":65,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",23.79,gayet güzel normal kulaklık dayanmaz kulaklık sağlam ses kalitesi güzel kesinlikle al tavsiye et,2024-08-06T13:13:03.530606Z
3563.0,1.0,2024-08-06T13:13:03.530606Z,"[{""start"":22,""end"":25,""text"":""ses"",""labels"":[""positive""]}]",,35212.0,"[{""start"":22,""end"":25,""text"":""ses"",""labels"":[""Ses kalitesi""]}]",5.671,beğendi beklemiyordum ses ayar güzel,2024-08-06T13:13:03.530606Z
3567.0,1.0,2024-08-06T13:13:03.534607Z,"[{""start"":18,""end"":31,""text"":""ses kalitesi "",""labels"":[""positive""]},{""start"":57,""end"":69,""text"":""l paketleme "",""labels"":[""positive""]}]","[{""start"":57,""end"":69,""text"":""l paketleme "",""labels"":[""Paketleme ve Teslimat""]}]",35216.0,"[{""start"":18,""end"":31,""text"":""ses kalitesi "",""labels"":[""Ses kalitesi""]}]",9.19,ürün fotoğraftaki ses kalitesi sorun yok gayet güzel güzel paketleme iç ayrıca teşekkür et,2024-08-06T13:13:03.534607Z
3568.0,1.0,2024-08-06T13:13:03.534607Z,"[{""start"":6,""end"":12,""text"":""gönder"",""labels"":[""positive""]}]","[{""start"":6,""end"":12,""text"":""gönder"",""labels"":[""Paketleme ve Teslimat""]}]",35217.0,,6.011,hızlı gönder orijinal ürün teşekkür,2024-08-06T13:13:03.534607Z
3569.0,1.0,2024-08-06T13:13:03.534607Z,"[{""start"":43,""end"":57,""text"":"" ses kalitesi "",""labels"":[""positive""]},{""start"":90,""end"":96,""text"":""kablo "",""labels"":[""positive""]},{""start"":78,""end"":82,""text"":""ses "",""labels"":[""positive""]}]",,35218.0,"[{""start"":43,""end"":57,""text"":"" ses kalitesi "",""labels"":[""Ses kalitesi""]},{""start"":90,""end"":96,""text"":""kablo "",""labels"":[""Tasarım""]},{""start"":78,""end"":82,""text"":""ses "",""labels"":[""Ses kalitesi""]}]",20.707,es diye al çok beğen iki kablolari ol düşün ses kalitesi çok beğendi eş yorum ses çok iyi kablo yorumlarini oku al yüz iade etmiyorum,2024-08-06T13:13:03.534607Z
3570.0,1.0,2024-08-06T13:13:03.534607Z,"[{""start"":0,""end"":6,""text"":""fiyat "",""labels"":[""positive""]},{""start"":21,""end"":24,""text"":""ses"",""labels"":[""positive""]}]","[{""start"":0,""end"":6,""text"":""fiyat "",""labels"":[""Fiyat""]}]",35219.0,"[{""start"":21,""end"":24,""text"":""ses"",""labels"":[""Ses kalitesi""]}]",15.011,fiyat göre süper baş ses iyi herkes tevsi et,2024-08-06T13:13:03.534607Z
3573.0,1.0,2024-08-06T13:13:03.535607Z,"[{""start"":0,""end"":4,""text"":""ses "",""labels"":[""positive""]}]",,35222.0,"[{""start"":0,""end"":4,""text"":""ses "",""labels"":[""Ses kalitesi""]}]",7.503,ses dinle beyin titre hisset resmen iyi,2024-08-06T13:13:03.535607Z
3574.0,1.0,2024-08-06T13:13:03.535607Z,"[{""start"":0,""end"":13,""text"":""kaliteli ses "",""labels"":[""positive""]},{""start"":72,""end"":84,""text"":"" performans "",""labels"":[""positive""]}]",,35223.0,"[{""start"":0,""end"":13,""text"":""kaliteli ses "",""labels"":[""Ses kalitesi""]},{""start"":72,""end"":84,""text"":"" performans "",""labels"":[""Performans""]}]",10.383,kaliteli ses ver özellikle müzik dinle oyun oyna telefon konuş üst düzey performans al teşekkür et öner,2024-08-06T13:13:03.535607Z
3575.0,1.0,2024-08-06T13:13:03.535607Z,"[{""start"":9,""end"":13,""text"":"" ay "",""labels"":[""positive""]},{""start"":32,""end"":38,""text"":""ömürlü"",""labels"":[""positive""]}]",,35224.0,"[{""start"":9,""end"":13,""text"":"" ay "",""labels"":[""Pil Ömrü""]},{""start"":32,""end"":38,""text"":""ömürlü"",""labels"":[""Pil Ömrü""]}]",11.922,al beri 6 ay geç bozulmadı uzun ömürlü kulaklık ol,2024-08-06T13:13:03.535607Z
